2022-09-06 13:50:36,539 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GL-AR750-2
2022-09-06 13:50:36,539 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Helios_电源盒_直头线（标准版）_asm-1
2022-09-06 13:50:36,539 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Helios_电源盒_直头线（标准版）_asm-1
2022-09-06 13:50:36,540 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Helios_电源盒_直头线（标准版）_asm-1
2022-09-06 13:50:36,540 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-LIMO-070023-E，nano外壳改 2022-05-07-1
2022-09-06 13:50:36,540 INFO  ExportHelperExtension.cs: 1136 - Found 51 in M-LIMO-070023-E，nano外壳改 2022-05-07-1
2022-09-06 13:50:36,540 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-LIMO-070023-E，nano外壳改 2022-05-07-1
2022-09-06 13:50:36,541 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GL-AR750-1
2022-09-06 13:50:36,541 INFO  ExportHelperExtension.cs: 1136 - Found 43 in GL-AR750-1
2022-09-06 13:50:36,541 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GL-AR750-1
2022-09-06 13:50:36,541 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D024-250007-A-1
2022-09-06 13:50:36,541 INFO  ExportHelperExtension.cs: 1136 - Found 63 in M-D024-250007-A-1
2022-09-06 13:50:36,542 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D024-250007-A-1
2022-09-06 13:50:36,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D053-251003-A-1
2022-09-06 13:50:36,542 INFO  ExportHelperExtension.cs: 1136 - Found 47 in M-D053-251003-A-1
2022-09-06 13:50:36,542 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D053-251003-A-1
2022-09-06 13:50:36,543 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Leetop-AGX Xavier-1
